age,hours-per-week,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,workclass,education,race,sex,country,income
28,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,0,0,32,0
39,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
42,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,1,32,0
39,48,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
68,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,1,1,0,32,0
37,55,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,1
57,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
22,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,0,1,32,0
24,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
19,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
55,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,0,1,32,0
37,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,0
37,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,0,1,32,0
28,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
27,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
40,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,1,32,0
51,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
52,56,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
74,3,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,1,32,0
49,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,1
20,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,1,32,0
40,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
80,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
63,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
63,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
51,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
23,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
66,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
33,66,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
49,43,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
20,32,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
33,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,1
26,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
52,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
33,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
47,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
23,75,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,0,32,0
53,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,0
19,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
26,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,0
53,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,1,1,0,32,1
65,10,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
68,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
30,18,6.435,9.052999999999999,0.813,64.958,0.9059999999999999,-0.038,0.775,0,2,1,0,9,0
28,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
54,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,0
30,10,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
22,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
25,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
19,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
19,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,1,32,0
32,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,1
23,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
51,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,0,32,0
25,44,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
46,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,0,1,32,0
38,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
26,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,4,0,32,1
46,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
25,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
20,16,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
29,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,5,1,0,32,0
51,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,5,1,0,32,1
40,52,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
24,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
24,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,0
31,24,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,0,3,3,1,21,0
54,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,1,1,32,0
34,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
19,66,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
21,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,0,32,0
21,70,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
23,24,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
37,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,0
40,46,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,0,32,1
57,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
48,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
24,40,5.4110000000000005,8.972999999999999,0.85,68.03399999999999,0.94,-0.098,0.7959999999999999,0,2,4,0,33,0
43,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
40,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
52,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,1
49,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
45,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,3,0,32,0
62,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,0
29,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
49,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
55,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,0,1,32,0
20,72,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,3,0,32,0
37,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,0
43,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,0,32,1
29,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
44,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,1
28,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
38,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
45,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
22,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,0
19,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
20,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
60,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
30,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
51,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
48,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
43,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
51,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,0,0,32,0
41,48,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
62,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,0
50,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,0,0,32,1
46,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,1
54,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
68,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
23,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,0
49,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,1,32,0
24,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
30,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,0,0,32,0
38,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
34,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
22,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
30,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,1,1,0,32,0
61,31,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,1,1,0,32,0
36,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
51,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,0
43,40,5.4110000000000005,8.972999999999999,0.85,68.03399999999999,0.94,-0.098,0.7959999999999999,0,1,4,1,33,1
54,48,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,1
63,25,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
51,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
63,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
51,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,5,1,0,32,1
27,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
35,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
31,25,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,4,1,1,32,1
46,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
53,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,0,0,32,1
26,24,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,0
43,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
39,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
50,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,0
54,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,1
62,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,1,32,1
57,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
19,24,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,0,0,32,0
29,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,0
20,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,0,32,0
53,55,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
18,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,0
22,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,0
23,40,6.061,9.054,0.762,66.402,0.888,-0.11,0.688,0,2,1,0,5,0
69,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
56,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,1,1,0,32,0
53,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,0,0,32,0
28,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
28,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,0,0,32,0
33,84,6.584,10.870999999999999,0.898,69.6,0.784,-0.07,0.721,3,2,4,0,30,1
48,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
61,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
49,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
48,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
32,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,1,1,0,32,0
51,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
27,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,4,1,0,32,0
19,14,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
47,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
25,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
72,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,0,0,32,0
29,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
22,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
57,48,7.064,10.707,0.934,72.5,0.8590000000000001,0.233,0.45899999999999996,0,2,0,0,31,0
45,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,0,32,0
52,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
53,48,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,0,32,1
36,48,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
46,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
20,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
75,10,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,1,0,0,32,0
32,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,1
28,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
53,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,1,32,0
17,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
46,38,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
39,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
38,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
36,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
63,21,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,0,1,32,0
28,43,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,0,0,1,0,21,0
28,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,4,1,0,32,0
49,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
43,40,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,0,3,1,0,21,0
38,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
39,62,7.064,10.707,0.934,72.5,0.8590000000000001,0.233,0.45899999999999996,0,2,1,0,31,0
42,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,0,1,32,0
40,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
45,10,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,1,1,32,0
29,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,1,1,32,0
24,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,0,32,0
30,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
44,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,0,0,32,0
40,24,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
42,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,1,32,0
52,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,3,1,1,32,0
42,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,0,0,32,1
39,52,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
43,45,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
62,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
30,40,7.064,10.707,0.934,72.5,0.8590000000000001,0.233,0.45899999999999996,0,3,1,0,31,0
83,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,1,1,32,0
39,55,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,1
41,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
49,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,1,32,1
25,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
48,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
59,8,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,0
44,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,4,1,0,32,0
36,56,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
40,40,7.085,11.342,0.9470000000000001,72.4,0.879,0.077,0.363,0,2,1,0,16,0
21,35,6.309,9.186,0.877,67.5,0.89,-0.13699999999999998,0.884,0,2,0,1,18,0
41,38,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
24,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
67,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,2,1,0,32,0
24,38,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
50,60,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,3,4,1,0,32,0
48,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,5,1,0,32,0
55,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,0,0,32,1
29,40,5.763999999999999,9.312999999999999,0.821,68.8,0.8420000000000001,-0.124,0.843,0,2,1,0,4,0
50,36,7.085,11.342,0.9470000000000001,72.4,0.879,0.077,0.363,0,4,1,1,16,0
64,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,1
49,37,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,0,32,0
20,52,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,0,0,32,0
30,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
37,30,5.3389999999999995,9.673,0.8109999999999999,69.593,0.904,-0.146,0.755,0,4,4,0,2,0
52,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
22,25,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
77,14,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,2,1,1,32,0
19,15,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,0,32,0
52,55,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
42,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,4,1,32,0
35,36,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
27,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
54,38,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,0,1,32,0
37,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
37,35,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
28,30,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,1,1,0,32,0
63,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,0,32,0
19,42,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
28,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,4,1,1,32,0
23,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,0
44,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,1
31,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,1
64,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,1,32,0
40,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,1
59,50,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,3,1,1,32,0
22,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
40,44,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
35,40,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,0,1,1,0,21,0
20,15,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,1,32,0
35,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,1,2,1,0,32,0
28,48,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,3,1,0,32,0
28,40,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,0,2,1,0,32,0
37,20,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,3,1,0,32,0
72,6,6.9510000000000005,11.023,0.92,68.2,0.8370000000000001,0.098,0.698,2,6,1,0,32,1
